ID,Duration,Start,End,Quantity,Product
564,6.86,2016-12-01 16:03:47.580,2016-12-01 22:55:33.830,35000.0,FF025450
565,6.06,2016-12-01 22:55:38.727,2016-12-02 04:59:08.780,35000.0,FF145300
566,29.73,2016-12-02 04:59:13.273,2016-12-03 10:43:17.700,55000.0,FF049361
567,29.72,2016-12-03 10:43:23.357,2016-12-04 16:26:43.527,100000.0,FF049390
568,5.91,2016-12-05 17:12:38.680,2016-12-05 23:07:02.040,35000.0,FF025305
569,7.99,2016-12-05 23:07:06.487,2016-12-06 07:06:46.320,45000.0,FF011501
570,23.14,2016-12-06 07:06:52.197,2016-12-07 06:15:22.003,35000.0,FF025205
571,12.11,2016-12-07 06:15:27.013,2016-12-07 18:21:52.573,35000.0,FF036102
572,6.19,2016-12-07 18:21:58.140,2016-12-08 00:33:10.333,35000.0,FF011501
573,6.05,2016-12-08 00:33:18.203,2016-12-08 06:36:22.360,30000.0,FF145300
574,13.77,2016-12-08 06:36:25.577,2016-12-08 20:22:48.170,70000.0,FF025450
575,6.95,2016-12-08 20:22:52.687,2016-12-09 03:19:35.180,35000.0,FF012201
576,21.01,2016-12-09 03:19:59.907,2016-12-10 00:20:44.303,35000.0,FF174906
577,11.01,2016-12-10 00:20:48.083,2016-12-10 11:21:28.180,35000.0,FF174936
578,21.37,2016-12-10 11:21:34.310,2016-12-11 08:43:55.503,70000.0,FF049390
579,11.09,2016-12-12 03:22:21.587,2016-12-12 14:27:32.930,45000.0,FF044101
580,7.7,2016-12-12 14:27:35.603,2016-12-12 22:09:22.860,40000.0,FF036110
581,8.5,2016-12-12 22:09:27.100,2016-12-13 06:39:25.873,35000.0,FF014202
582,6.9,2016-12-13 06:39:32.963,2016-12-13 13:33:39.433,35000.0,FF025201
583,12.84,2016-12-13 13:33:43.323,2016-12-14 02:24:11.153,40000.0,FF029101
584,6.84,2016-12-14 02:24:15.077,2016-12-14 09:14:36.220,35000.0,FF012201
585,7.52,2016-12-14 09:14:52.920,2016-12-14 16:45:59.620,35000.0,FF025450
586,6.53,2016-12-14 16:46:04.177,2016-12-14 23:18:03.923,40000.0,FF025205
587,6.15,2016-12-14 23:18:08.177,2016-12-15 05:27:04.230,35000.0,FF011501
588,10.0,2016-12-15 05:27:08.200,2016-12-15 15:27:11.917,35000.0,FF012201
589,10.44,2016-12-16 06:50:25.290,2016-12-16 17:17:05.000,35000.0,FF027206
590,15.29,2016-12-16 17:17:07.700,2016-12-17 08:34:23.827,50000.0,FF174936
591,25.88,2016-12-17 08:34:28.890,2016-12-18 10:27:16.900,85000.0,FF049390
592,5.73,2016-12-19 17:31:00.093,2016-12-19 23:14:35.100,35000.0,FF029201
593,8.14,2016-12-19 23:14:39.203,2016-12-20 07:23:10.700,40000.0,FF044301
594,6.55,2016-12-20 07:23:14.170,2016-12-20 13:56:25.553,35000.0,FF036103
595,6.24,2016-12-20 13:56:30.963,2016-12-20 20:11:00.977,35000.0,FF011501
596,6.37,2016-12-20 20:11:07.860,2016-12-21 02:33:15.197,35000.0,FF029001
597,10.9,2016-12-21 02:33:18.240,2016-12-21 13:27:08.443,60000.0,FF082005
598,9.06,2016-12-21 13:27:13.313,2016-12-21 22:30:41.820,45000.0,FF044101
599,21.43,2016-12-21 22:31:14.153,2016-12-22 19:57:03.327,40000.0,FF036110
600,0.24,2016-12-22 19:57:09.680,2016-12-22 20:11:44.577,40000.0,FF035105
601,247.71,2016-12-22 20:18:23.277,2017-01-02 04:00:55.123,40000.0,FF035105
602,22.92,2017-01-02 04:00:58.067,2017-01-03 02:56:10.183,60000.0,FF035105
603,6.05,2017-01-03 02:56:16.273,2017-01-03 08:58:59.137,35000.0,FF011501
604,7.64,2017-01-03 08:59:07.197,2017-01-03 16:37:31.753,35000.0,FF036103
605,8.34,2017-01-03 16:37:37.360,2017-01-04 00:58:18.027,40000.0,FF027401
606,6.64,2017-01-04 00:58:22.550,2017-01-04 07:36:49.563,40000.0,FF029201
607,6.17,2017-01-04 07:36:54.273,2017-01-04 13:47:04.077,35000.0,FF025001
608,5.93,2017-01-04 13:47:08.783,2017-01-04 19:42:40.690,35000.0,FF025205
609,7.78,2017-01-04 19:42:44.170,2017-01-05 03:29:19.367,40000.0,FF082005
610,8.44,2017-01-05 03:29:23.750,2017-01-05 11:55:38.167,35000.0,FF042201
611,7.73,2017-01-05 11:55:42.370,2017-01-05 19:39:12.560,35000.0,FF104421
612,5.94,2017-01-05 19:39:15.587,2017-01-06 01:35:53.223,30000.0,FF025205
613,23.83,2017-01-06 01:35:57.777,2017-01-07 01:25:48.467,45000.0,FF049361
614,11.28,2017-01-07 01:25:57.313,2017-01-07 12:42:44.610,35000.0,FF174936
615,23.84,2017-01-07 12:42:49.160,2017-01-08 12:33:20.130,70000.0,FF049390
616,8.31,2017-01-08 22:45:32.130,2017-01-09 07:04:00.447,40000.0,FF025201
617,20.88,2017-01-09 07:04:04.877,2017-01-10 03:56:39.527,45000.0,FF029101
618,7.05,2017-01-10 03:56:42.263,2017-01-10 10:59:36.737,35000.0,FF036103
619,7.05,2017-01-10 10:59:40.873,2017-01-10 18:02:33.983,40000.0,FF025305
620,6.04,2017-01-10 18:02:37.247,2017-01-11 00:04:45.317,35000.0,FF029001
621,6.62,2017-01-11 00:04:49.690,2017-01-11 06:41:59.777,35000.0,FF104421
622,6.87,2017-01-11 06:42:02.887,2017-01-11 13:34:03.893,35000.0,FF012201
623,7.47,2017-01-11 13:34:11.993,2017-01-11 21:02:30.573,35000.0,FF025450
624,6.59,2017-01-11 21:02:39.627,2017-01-12 03:37:57.857,35000.0,FF025315
625,6.5,2017-01-12 03:38:01.450,2017-01-12 10:07:45.600,35000.0,FF125220
626,7.17,2017-01-12 10:07:49.123,2017-01-12 17:18:18.733,35000.0,FF011501
627,6.73,2017-01-12 17:18:28.500,2017-01-13 00:02:20.060,35000.0,FF025450
628,28.55,2017-01-13 00:02:26.073,2017-01-14 04:35:39.413,45000.0,FF144616
629,12.17,2017-01-14 04:35:47.527,2017-01-14 16:46:15.680,40000.0,FF027216
630,30.35,2017-01-14 16:46:34.913,2017-01-15 23:07:37.750,45000.0,FF049390
631,7.33,2017-01-16 10:50:50.163,2017-01-16 18:10:27.853,35000.0,FF011501
632,18.6,2017-01-16 18:10:31.190,2017-01-17 12:46:41.597,27000.0,FF025450
633,9.87,2017-01-17 00:38:52.077,2017-01-17 10:31:18.970,35000.0,FF036102
634,6.43,2017-01-17 10:31:23.197,2017-01-17 16:57:25.080,35000.0,FF011501
635,9.27,2017-01-17 16:57:28.123,2017-01-18 02:13:44.050,35000.0,FF082005
636,7.12,2017-01-18 02:13:47.630,2017-01-18 09:21:05.163,35000.0,FF036103
637,10.99,2017-01-18 09:21:08.977,2017-01-18 20:20:19.477,65000.0,FF025205
638,36.7,2017-01-18 20:20:23.953,2017-01-20 09:02:16.127,90000.0,FF044301
639,12.69,2017-01-20 09:02:24.867,2017-01-20 21:43:46.580,35000.0,FF027206
640,20.46,2017-01-20 21:45:15.893,2017-01-21 18:12:54.693,35000.0,FF174936
641,44.02,2017-01-21 18:12:58.603,2017-01-23 14:14:23.657,80000.0,FF049390
642,23.95,2017-01-23 14:14:29.653,2017-01-24 14:11:28.253,35000.0,FF025450
643,11.98,2017-01-23 20:18:29.350,2017-01-24 08:17:12.160,35000.0,FF029201
644,7.82,2017-01-23 23:58:52.610,2017-01-24 07:48:05.507,35000.0,FF036103
645,6.93,2017-01-24 14:11:32.490,2017-01-24 21:07:05.833,35000.0,FF029001
646,6.74,2017-01-24 21:09:27.160,2017-01-25 03:53:53.367,35000.0,FF029201
647,9.63,2017-01-25 03:53:56.823,2017-01-25 13:31:33.680,35000.0,FF014202
648,7.92,2017-01-25 13:31:37.797,2017-01-25 21:26:38.560,40000.0,FF036110
649,7.21,2017-01-25 21:26:42.693,2017-01-26 04:39:22.830,40000.0,FF145300
650,9.15,2017-01-26 04:39:26.273,2017-01-26 13:48:09.910,35000.0,FF144220
651,30.4,2017-01-26 13:48:19.987,2017-01-27 20:12:05.290,3960.0,FF027401
652,9.27,2017-01-29 16:01:56.607,2017-01-30 01:18:06.573,35000.0,FF035105
653,7.25,2017-01-30 01:18:12.497,2017-01-30 08:33:01.553,35000.0,FF025450
654,7.24,2017-01-30 08:33:09.050,2017-01-30 15:47:37.503,35000.0,FF035902
655,7.31,2017-01-30 15:47:41.437,2017-01-30 23:06:04.343,35000.0,FF027401
656,6.48,2017-01-30 23:06:08.460,2017-01-31 05:35:08.540,35000.0,FF025001
657,7.71,2017-01-31 05:35:13.933,2017-01-31 13:17:40.233,35000.0,FF035105
658,9.73,2017-01-31 13:17:43.123,2017-01-31 23:01:32.117,50000.0,FF036110
659,8.12,2017-01-31 23:01:37.910,2017-02-01 07:08:48.597,40000.0,FF027401
660,8.67,2017-02-01 07:08:52.017,2017-02-01 15:48:54.967,50000.0,FF025205
661,7.24,2017-02-01 15:48:58.370,2017-02-01 23:03:14.017,35000.0,FF145420
662,6.26,2017-02-01 23:03:17.700,2017-02-02 05:18:35.923,35000.0,FF082005
663,6.41,2017-02-02 05:18:40.867,2017-02-02 11:43:21.983,35000.0,FF011501
664,6.34,2017-02-02 11:43:25.477,2017-02-02 18:03:34.983,35000.0,FF012201
665,8.45,2017-02-02 18:03:41.333,2017-02-03 02:30:52.910,35000.0,FF144220
666,18.29,2017-02-03 02:30:59.133,2017-02-03 20:48:39.040,25000.0,FF049360
667,14.59,2017-02-03 20:48:44.767,2017-02-04 11:24:23.890,40000.0,FF049361
668,48.47,2017-02-04 11:24:28.393,2017-02-06 11:52:36.650,80000.0,FF049390
669,8.17,2017-02-06 13:57:18.583,2017-02-06 22:07:24.900,35000.0,FF027401
670,7.35,2017-02-06 22:07:28.810,2017-02-07 05:28:19.677,40000.0,FF012201
671,7.23,2017-02-07 05:28:22.503,2017-02-07 12:42:08.253,35000.0,FF044101
672,5.94,2017-02-07 12:42:11.520,2017-02-07 18:38:42.860,35000.0,FF029201
673,14.37,2017-02-07 18:38:46.953,2017-02-08 09:00:48.473,40000.0,FF025305
674,9.58,2017-02-08 09:00:51.447,2017-02-08 18:35:50.157,40000.0,FF044301
675,6.89,2017-02-08 18:35:56.077,2017-02-09 01:29:33.460,35000.0,FF125220
676,11.08,2017-02-09 01:29:41.110,2017-02-09 12:34:43.230,65000.0,FF025205
677,11.97,2017-02-09 12:34:54.190,2017-02-10 00:33:13.020,70000.0,FF035105
678,12.74,2017-02-10 00:33:16.200,2017-02-10 13:17:37.813,35000.0,FF027206
679,16.06,2017-02-10 13:17:45.763,2017-02-11 05:21:14.037,50000.0,FF027216
680,71.01,2017-02-11 05:21:17.227,2017-02-14 04:22:03.680,80000.0,FF049390
681,7.79,2017-02-12 21:03:49.237,2017-02-13 04:51:18.000,35000.0,FF029001
682,6.5,2017-02-13 04:51:22.473,2017-02-13 11:21:25.307,35000.0,FF011501
683,9.37,2017-02-13 11:21:28.827,2017-02-13 20:43:42.457,40000.0,FF042201
684,6.09,2017-02-13 20:43:53.370,2017-02-14 02:49:18.900,35000.0,FF025315
685,6.84,2017-02-14 02:49:26.953,2017-02-14 09:40:00.780,30000.0,FF027401
686,9.71,2017-02-15 04:35:58.027,2017-02-15 14:18:37.373,55000.0,FF082005
687,7.72,2017-02-15 14:18:48.137,2017-02-15 22:01:58.293,40000.0,FF145300
688,7.01,2017-02-15 22:02:03.980,2017-02-16 05:02:35.540,40000.0,FF011501
689,14.04,2017-02-16 05:02:38.590,2017-02-16 19:04:51.353,30000.0,FF036102
690,7.99,2017-02-16 19:04:54.963,2017-02-17 03:04:26.397,35000.0,FF025205
691,13.82,2017-02-17 03:04:29.323,2017-02-17 16:53:48.617,75000.0,FF012201
692,17.38,2017-02-17 16:53:51.897,2017-02-18 10:16:24.663,45000.0,FF049361
693,26.71,2017-02-18 10:16:33.053,2017-02-19 12:59:00.463,75000.0,FF049390
694,6.82,2017-02-20 00:04:48.393,2017-02-20 06:54:18.270,35000.0,FF025450
695,11.04,2017-02-20 06:54:21.193,2017-02-20 17:56:56.540,35000.0,FF036110
696,7.8,2017-02-20 17:57:02.083,2017-02-21 01:45:11.540,40000.0,FF044301
697,6.08,2017-02-21 01:45:15.733,2017-02-21 07:49:52.303,30000.0,FF036102
698,6.23,2017-02-21 07:49:54.740,2017-02-21 14:03:46.053,30000.0,FF145420
699,19.77,2017-02-21 14:03:50.623,2017-02-22 09:50:04.347,55000.0,FF011501
700,9.21,2017-02-24 02:40:59.577,2017-02-24 11:53:20.383,50000.0,FF012201
701,7.67,2017-02-24 11:53:28.503,2017-02-24 19:33:31.117,35000.0,FF104421
702,19.87,2017-02-24 19:33:41.770,2017-02-25 15:26:05.450,50000.0,FF027216
703,34.59,2017-02-25 15:26:10.323,2017-02-27 02:01:44.047,75000.0,FF049390
704,6.66,2017-02-27 03:13:15.183,2017-02-27 09:52:48.857,35000.0,FF025201
705,6.7,2017-02-27 09:52:51.960,2017-02-27 16:34:51.867,35000.0,FF144220
706,19.27,2017-02-27 16:34:56.793,2017-02-28 11:51:09.347,35000.0,FF029101
707,6.1,2017-02-28 11:51:13.567,2017-02-28 17:57:12.460,35000.0,FF029201
708,6.02,2017-02-28 17:57:15.653,2017-02-28 23:58:43.910,35000.0,FF025205
709,10.3,2017-02-28 23:58:54.110,2017-03-01 10:16:42.617,50000.0,FF036103
710,7.57,2017-03-01 10:16:46.020,2017-03-01 17:51:10.587,40000.0,FF025305
711,6.39,2017-03-01 17:51:14.370,2017-03-02 00:14:23.423,35000.0,FF035105
712,5.58,2017-03-02 00:14:27.630,2017-03-02 05:49:13.467,30000.0,FF025205
713,5.83,2017-03-02 05:49:16.587,2017-03-02 11:39:19.387,30000.0,FF044001
714,6.76,2017-03-02 11:39:26.280,2017-03-02 18:25:08.817,35000.0,FF025450
715,10.78,2017-03-02 18:25:13.607,2017-03-03 05:11:58.980,65000.0,FF011501
716,16.33,2017-03-03 05:12:03.740,2017-03-03 21:31:39.503,22000.0,FF049360
717,18.01,2017-03-03 21:31:44.440,2017-03-04 15:32:10.983,50000.0,FF049361
718,21.59,2017-03-04 15:32:17.307,2017-03-05 13:07:39.740,60000.0,FF049390
719,6.66,2017-03-05 23:44:59.157,2017-03-06 06:24:26.520,35000.0,FF025450
720,6.93,2017-03-06 06:24:29.517,2017-03-06 13:20:08.453,40000.0,FF011501
721,5.92,2017-03-06 13:20:15.740,2017-03-06 19:15:15.323,30000.0,FF044101
722,9.78,2017-03-06 19:15:23.243,2017-03-07 05:02:21.093,55000.0,FF145300
723,6.4,2017-03-07 05:02:27.133,2017-03-07 11:26:14.310,30000.0,FF036102
724,6.28,2017-03-07 11:26:19.740,2017-03-07 17:42:52.167,35000.0,FF036103
725,12.82,2017-03-07 17:43:00.903,2017-03-08 06:32:15.333,70000.0,FF012201
726,6.58,2017-03-08 06:32:18.773,2017-03-08 13:07:10.113,35000.0,FF025450
727,17.5,2017-03-08 13:07:14.707,2017-03-09 06:37:02.227,45000.0,FF011501
728,6.54,2017-03-09 06:37:05.713,2017-03-09 13:09:28.213,35000.0,FF036110
729,11.78,2017-03-09 13:09:35.207,2017-03-10 00:56:25.940,35000.0,FF025205
730,45.88,2017-03-10 00:56:37.287,2017-03-11 22:49:21.990,150000.0,FF174936
731,6.09,2017-03-12 15:40:54.980,2017-03-12 21:46:17.040,35000.0,FF012201
732,6.72,2017-03-12 21:46:21.537,2017-03-13 04:29:29.107,35000.0,FF025205
733,6.48,2017-03-13 04:29:36.320,2017-03-13 10:58:10.313,35000.0,FF082005
734,7.59,2017-03-13 10:58:17.340,2017-03-13 18:33:23.657,35000.0,FF036110
735,6.33,2017-03-13 18:33:28.540,2017-03-14 00:53:29.697,35000.0,FF025205
736,9.63,2017-03-14 00:53:34.110,2017-03-14 10:31:07.950,50000.0,FF044301
737,7.1,2017-03-14 10:31:13.523,2017-03-14 17:37:31.327,35000.0,FF025315
738,6.8,2017-03-14 17:37:35.427,2017-03-15 00:25:19.890,35000.0,FF025201
739,20.94,2017-03-15 00:25:23.877,2017-03-15 21:21:33.313,55000.0,FF144220
740,14.83,2017-03-15 21:21:38.940,2017-03-16 12:11:38.687,35000.0,FF035105
741,6.83,2017-03-16 12:11:43.550,2017-03-16 19:01:45.577,40000.0,FF025305
742,20.47,2017-03-16 19:01:49.790,2017-03-17 15:30:06.530,80000.0,FF012201
743,45.33,2017-03-17 15:30:12.180,2017-03-19 12:50:07.577,120000.0,FF049390
744,6.25,2017-03-20 04:55:55.787,2017-03-20 11:10:41.503,30000.0,FF044101
745,6.83,2017-03-20 11:10:45.130,2017-03-20 18:00:15.573,40000.0,FF011501
746,7.01,2017-03-20 18:00:19.867,2017-03-21 01:01:12.643,35000.0,FF036103
747,6.53,2017-03-21 01:01:17.330,2017-03-21 07:33:00.423,35000.0,FF025450
748,6.85,2017-03-21 07:33:04.760,2017-03-21 14:24:08.730,40000.0,FF011501
749,6.33,2017-03-21 14:24:16.983,2017-03-21 20:44:07.103,35000.0,FF029201
750,5.94,2017-03-21 20:44:14.653,2017-03-22 02:40:38.430,35000.0,FF035105
751,7.19,2017-03-22 02:40:43.193,2017-03-22 09:52:03.970,40000.0,FF082005
752,6.79,2017-03-22 09:52:06.620,2017-03-22 16:39:48.103,40000.0,FF025205
753,7.04,2017-03-22 16:39:53.140,2017-03-22 23:42:15.577,35000.0,FF035902
754,6.0,2017-03-22 23:42:19.010,2017-03-23 05:42:05.610,35000.0,FF029101
755,6.78,2017-03-23 05:42:08.267,2017-03-23 12:29:11.180,35000.0,FF025201
756,10.98,2017-03-23 12:29:14.243,2017-03-23 23:27:45.850,60000.0,FF012201
757,6.85,2017-03-23 23:27:49.510,2017-03-24 06:19:00.817,35000.0,FF104421
758,30.06,2017-03-24 07:36:07.050,2017-03-25 13:40:00.020,40000.0,FF049361
759,32.2,2017-03-25 13:40:05.787,2017-03-26 21:52:16.967,70000.0,FF049390
760,9.81,2017-03-26 21:52:21.793,2017-03-27 07:40:50.987,55000.0,FF145300
761,14.73,2017-03-27 07:40:53.763,2017-03-27 22:24:59.350,40000.0,FF012201
762,29.79,2017-03-27 22:25:05.377,2017-03-29 04:12:27.370,40000.0,FF011501
763,10.52,2017-03-28 10:49:49.187,2017-03-28 21:21:13.287,60000.0,FF025205
764,8.52,2017-03-29 04:12:31.230,2017-03-29 12:43:34.393,50000.0,FF029201
765,8.61,2017-03-29 12:43:37.260,2017-03-29 21:20:28.403,40000.0,FF145420
766,7.27,2017-03-29 21:20:33.427,2017-03-30 04:36:45.127,40000.0,FF025450
767,7.0,2017-03-30 04:36:51.057,2017-03-30 11:37:02.940,40000.0,FF011501
768,8.9,2017-03-30 11:37:05.480,2017-03-30 20:31:21.680,50000.0,FF012201
769,29.38,2017-03-30 20:31:34.970,2017-04-01 01:54:39.300,40000.0,FF027216
770,50.14,2017-04-01 01:54:42.713,2017-04-03 04:03:21.247,80000.0,FF049390
771,7.65,2017-04-03 04:03:24.500,2017-04-03 11:42:24.350,40000.0,FF044001
772,7.62,2017-04-03 11:42:27.030,2017-04-03 19:19:23.497,40000.0,FF036103
773,9.22,2017-04-03 19:19:27.667,2017-04-04 04:32:51.063,50000.0,FF025450
774,9.13,2017-04-04 04:32:55.310,2017-04-04 13:40:46.577,55000.0,FF035105
775,5.23,2017-04-04 13:40:49.497,2017-04-04 18:54:25.280,30000.0,FF025315
776,13.17,2017-04-04 18:54:27.940,2017-04-05 08:04:35.960,50000.0,FF012201
777,13.3,2017-04-05 08:17:37.800,2017-04-05 21:35:29.120,80000.0,FF011501
778,13.77,2017-04-05 21:35:32.590,2017-04-06 11:21:56.030,40000.0,FF012201
779,16.77,2017-04-06 11:21:59.243,2017-04-07 04:08:02.703,40000.0,FF027601
780,22.65,2017-04-07 04:08:06.173,2017-04-08 02:47:05.320,50000.0,FF049361
781,41.63,2017-04-08 02:47:08.397,2017-04-09 20:24:46.623,60000.0,FF049390
782,23.25,2017-04-09 20:24:51.963,2017-04-10 19:40:00.767,40000.0,FF012201
783,19.38,2017-04-10 14:58:10.320,2017-04-11 10:20:47.230,40000.0,FF044101
784,8.88,2017-04-11 01:27:58.167,2017-04-11 10:20:58.857,25000.0,FF038001
785,7.95,2017-04-11 10:21:03.837,2017-04-11 18:18:05.603,40000.0,FF036102
786,69.92,2017-04-11 18:18:08.893,2017-04-14 16:13:31.740,40000.0,FF082005
787,10.74,2017-04-12 00:18:39.187,2017-04-12 11:02:55.310,40000.0,FF014202
788,22.23,2017-04-12 11:02:58.277,2017-04-13 09:16:28.760,40000.0,FF025305
789,6.93,2017-04-13 09:16:32.507,2017-04-13 16:12:03.793,40000.0,FF035105
790,9.67,2017-04-13 16:12:07.907,2017-04-14 01:52:30.327,50000.0,FF044301
791,7.68,2017-04-14 01:52:33.410,2017-04-14 09:33:28.773,40000.0,FF104421
792,45.77,2017-04-14 09:33:32.723,2017-04-16 07:19:41.047,80000.0,FF044001
793,15.11,2017-04-14 16:13:39.830,2017-04-15 07:20:23.867,40000.0,FF027401
794,8.3,2017-04-15 07:20:27.840,2017-04-15 15:38:25.013,40000.0,FF036110
795,6.99,2017-04-16 07:19:46.373,2017-04-16 14:19:09.587,40000.0,FF029001
796,7.64,2017-04-18 03:39:26.287,2017-04-18 11:17:41.567,40000.0,FF082005
797,19.61,2017-04-18 11:17:44.707,2017-04-19 06:54:08.593,40000.0,FF025201
798,8.61,2017-04-18 22:42:23.323,2017-04-19 07:18:43.487,40000.0,FF025001
799,22.84,2017-04-19 07:18:48.650,2017-04-20 06:09:08.470,40000.0,FF029101
800,11.51,2017-04-20 06:09:14.250,2017-04-20 17:40:06.067,50000.0,FF011501
801,8.19,2017-04-20 17:40:10.440,2017-04-21 01:51:25.557,40000.0,FF012201
802,7.74,2017-04-21 01:51:31.497,2017-04-21 09:36:04.103,40000.0,FF144220
803,7.58,2017-04-21 09:36:07.060,2017-04-21 17:10:53.560,40000.0,FF025205
804,60.55,2017-04-21 17:11:25.350,2017-04-24 05:44:36.213,40000.0,FF025450
805,12.5,2017-04-23 08:56:35.563,2017-04-23 21:26:43.903,40000.0,FF012201
806,8.28,2017-04-24 05:44:45.473,2017-04-24 14:01:28.893,40000.0,FF144220
807,16.46,2017-04-24 14:01:32.353,2017-04-25 06:28:59.793,80000.0,FF035105
808,8.18,2017-04-25 06:29:03.147,2017-04-25 14:40:05.637,40000.0,FF025305
809,8.89,2017-04-25 14:40:08.253,2017-04-25 23:33:44.097,40000.0,FF042201
810,9.05,2017-04-25 23:33:47.833,2017-04-26 08:36:56.907,40000.0,FF025450
811,7.66,2017-04-26 08:37:01.760,2017-04-26 16:16:41.860,40000.0,FF044301
812,8.06,2017-04-26 16:16:44.760,2017-04-27 00:20:37.840,40000.0,FF036110
813,8.7,2017-04-27 00:20:40.637,2017-04-27 09:02:54.630,40000.0,FF025450
814,18.14,2017-04-27 09:03:11.453,2017-04-28 03:11:45.043,50000.0,FF029201
815,9.82,2017-04-28 03:11:47.633,2017-04-28 13:00:54.547,60000.0,FF011501
816,15.65,2017-04-28 13:01:00.283,2017-04-29 04:40:06.717,40000.0,FF049361
817,29.05,2017-04-29 04:40:10.687,2017-04-30 09:43:20.693,85000.0,FF049390
818,6.66,2017-05-02 05:36:33.767,2017-05-02 12:15:53.713,25000.0,FF038001
819,12.71,2017-05-02 12:15:56.233,2017-05-03 00:58:34.657,65000.0,FF044005
820,27.89,2017-05-03 00:58:38.530,2017-05-04 04:52:05.177,40000.0,FF029001
821,7.98,2017-05-04 04:52:08.257,2017-05-04 12:51:05.330,40000.0,FF036103
822,9.53,2017-05-04 12:51:08.653,2017-05-04 22:22:54.107,50000.0,FF025205
823,7.43,2017-05-04 22:22:58.270,2017-05-05 05:49:04.207,40000.0,FF012201
824,8.9,2017-05-05 05:49:07.227,2017-05-05 14:42:53.053,40000.0,FF027401
825,13.99,2017-05-05 14:42:57.980,2017-05-06 04:42:31.047,40000.0,FF027216
826,35.13,2017-05-06 04:42:35.120,2017-05-07 15:50:15.477,45000.0,FF049390
827,9.37,2017-05-07 15:50:19.730,2017-05-08 01:12:42.310,40000.0,FF012201
828,8.38,2017-05-08 01:12:47.500,2017-05-08 09:35:38.437,40000.0,FF044101
829,9.26,2017-05-08 09:35:42.340,2017-05-08 18:51:33.763,50000.0,FF044301
830,8.89,2017-05-08 18:51:36.780,2017-05-09 03:45:12.433,40000.0,FF025315
831,14.21,2017-05-09 03:45:15.713,2017-05-09 17:57:41.483,30000.0,FF012201
832,7.04,2017-05-09 17:57:44.650,2017-05-10 00:59:58.637,36000.0,FF025205
833,7.47,2017-05-10 01:00:02.937,2017-05-10 08:28:21.470,40000.0,FF036103
834,7.44,2017-05-10 08:28:23.660,2017-05-10 15:54:55.457,40000.0,FF012201
835,15.02,2017-05-10 15:54:58.573,2017-05-11 06:56:16.160,55000.0,FF145300
836,11.8,2017-05-11 08:12:03.633,2017-05-11 20:00:12.143,40000.0,FF036102
837,8.36,2017-05-11 20:00:15.603,2017-05-12 04:21:34.113,50000.0,FF011501
838,8.68,2017-05-12 04:21:36.563,2017-05-12 13:02:20.713,40000.0,FF025450
839,40.56,2017-05-12 13:02:23.310,2017-05-14 05:35:49.823,80000.0,FF049390
840,7.48,2017-05-14 18:09:44.340,2017-05-15 01:38:22.357,40000.0,FF011501
841,9.66,2017-05-15 01:38:31.420,2017-05-15 11:17:55.727,40000.0,FF036110
842,8.06,2017-05-15 11:17:58.600,2017-05-15 19:21:21.503,40000.0,FF025205
843,8.76,2017-05-15 19:21:24.873,2017-05-16 04:06:53.923,40000.0,FF025201
844,17.01,2017-05-16 04:07:04.090,2017-05-16 21:07:28.407,40000.0,FF044302
845,7.7,2017-05-16 21:07:42.000,2017-05-17 04:49:44.360,40000.0,FF025305
